Radius,Coil_diameter,Pitch_angle,Pitch_length,Stress
3.934134299,6.147533309,58.50784603,40.34997198,32.17603461
3.934841343,2.565209163,43.98429427,23.86195571,49.40313923
3.935619584,5.982050188,76.47437862,102.7979466,45.51711987
3.93585904,6.422100179,28.67873436,13.5272053,15.67586159
3.935859529,6.422100773,27.49447161,12.87045248,15.23744133
3.93662796,3.663521092,1.137914932,0.491301976,43.70485717
3.936945229,5.977302044,40.1176308,20.8431274,6.600514016
3.937244087,4.389962161,34.1519681,16.78192295,38.5864467
3.937454964,7.309363336,45.92794035,25.5543748,25.63749263
3.937474082,5.675093096,59.8138946,42.53108952,26.00829166
3.93815022,1.997116918,81.71641835,169.9557568,46.31497702
3.938522547,1.994515451,3.192097791,1.380118636,55.7216935
3.938596659,5.544278659,42.24440992,22.47412483,11.62681915
3.938596743,5.544278978,3.265581337,1.411984328,14.37583248
3.939891939,2.479749658,2.634151049,1.138907247,50.98753267
3.940425323,3.811011502,56.34997556,37.19392835,29.10857269
3.940910371,6.025746835,50.21752006,29.7381254,35.19779972
3.941826473,1.384760075,81.92050456,174.4711799,49.96204913
3.94273267,6.381791848,44.06660966,23.97865081,18.23848732
3.943274145,2.760582856,43.63956338,23.62681724,46.94033611
3.943418838,7.591503327,67.85092849,60.86935579,27.95857968
3.943498942,6.817928065,61.18432816,45.04134471,18.64489907
3.94545095,2.886132308,43.17409155,23.25827303,46.0257687
3.945870655,4.945291307,37.22764413,18.83749609,18.78216693
3.945932872,5.23897817,55.84164324,36.53892921,12.65590576
3.945999438,2.720966797,47.06312123,26.64650986,45.67641345
3.946079595,6.400174201,57.74162675,39.2833092,16.93244673
3.946262553,5.491470685,55.24685301,35.73779595,36.94659042
3.946437822,6.665587245,41.04364582,21.58819227,22.94076314
3.946437962,6.665587689,41.00238591,21.55682159,21.26835288
3.946661307,2.398060571,3.114654961,1.349351601,58.56068625
3.946666045,6.86049206,72.66466913,79.44346332,33.82204933
3.94705019,4.085338856,45.09962877,24.88644521,37.85528377
3.94863423,6.438217836,54.59930304,34.91016293,30.54486928
3.949300781,1.51896008,1.984570429,0.859840093,42.06972694
3.949453368,2.916396156,50.51354061,30.11767986,49.63558396
3.949500935,5.38271286,49.21699229,28.76621426,22.89196361
3.950037786,2.807507548,0.964091079,0.417654861,40.8292365
3.95053145,6.306159258,56.38345552,37.33660033,19.24822533
3.951167139,1.702075605,5.217003341,2.266763949,48.66728944
3.951388201,6.311098688,61.0857731,44.94820139,30.14608544
3.951568505,2.55155905,1.170772872,0.507410971,51.84947557
3.951773902,1.920176986,1.132396011,0.490799609,53.2369057
3.951844491,1.787963744,3.191409281,1.384487543,56.07659788
3.952270101,2.900145581,4.966274731,2.157864298,43.76036338
3.952297482,2.331849978,42.9477687,23.11487574,41.4046681
3.956376172,2.900865111,1.479057155,0.641854003,36.22824382
3.956460602,2.29664481,2.636936245,1.144907748,46.2037363
3.956685294,7.013136011,58.11704622,39.96670251,37.30111547
3.957466604,3.188526413,43.89851942,23.92736392,48.45940435
3.957734261,7.143801771,46.29957812,26.02163149,27.37625453
3.957998253,0.994018783,3.148821366,1.368101755,51.22283063
3.958042293,5.710954639,60.90861585,44.6967932,24.07700227
3.958326334,1.987114986,2.600387777,1.129549536,50.75939296
3.958751602,6.243839927,69.59653211,66.87062522,32.51157497
3.958827269,4.103353727,60.61144839,44.1649503,43.90512978
3.958880153,7.266460756,72.23563181,77.64047128,30.22342642
3.959316923,3.398213257,2.566420034,1.115053811,46.72067592
3.959455703,1.117982718,1.165389168,0.506085155,54.97230888
3.959863516,5.038969932,56.27869955,37.27679122,39.73914032
3.961013928,1.506909336,0.803624617,0.349096358,56.04748157
3.961026692,1.711333926,0.915327248,0.397629269,49.68998185
3.96353622,1.484718654,3.173861728,1.380932986,51.99403689
3.964860546,3.436653447,42.54880226,22.86666595,44.46646678
3.965211912,5.20931895,62.22895133,47.31184323,43.40111573
3.965388087,4.237475999,46.80004568,26.53210816,22.66241826
3.965979969,3.736673989,50.15955996,29.86580853,46.64821274
3.96709041,4.267588399,58.86381384,41.26130159,40.32614583
3.967390424,5.169191483,50.19396342,29.91292492,39.37342611
3.967890905,4.699912901,53.44903041,33.62969626,24.05178708
3.967999565,5.713580653,66.72015898,57.9468178,29.12846424
3.968109297,3.730967521,45.96387191,25.78566265,33.49206636
3.968811154,6.553533088,55.24627497,35.9412244,29.98423624
3.969502904,7.401656338,47.39975354,27.1230326,26.76689942
3.97053936,7.600999293,62.46281598,47.84811794,20.6499859
3.971431757,2.520585987,36.84912425,18.70079892,45.4552884
3.971778475,1.913065909,83.63815696,223.8281168,50.37609606
3.971816903,1.583903251,81.89094054,175.149083,46.89186584
3.972120153,3.292064963,3.067812986,1.337592419,43.93685026
3.972943366,4.90658642,60.35932651,43.8698265,42.50373805
3.973535606,2.728676961,80.60564116,150.9023668,51.56110606
3.975724597,6.512793982,61.19584262,45.43103244,34.30137172
3.97682205,2.043585581,43.67105389,23.85406086,52.42728437
3.976846244,2.633971556,3.403547401,1.486069417,39.81013204
3.976986323,4.097619704,40.89966245,21.64514995,41.21747608
3.977111203,5.152733478,53.62150269,33.92080064,21.47335042
3.979519356,1.819138947,1.015746793,0.443321524,55.10132625
3.980131545,5.605806777,68.1696716,62.42836413,19.99388888
3.980544779,1.710386426,82.75690898,196.7881427,51.00917959
3.980970242,3.76212477,53.40601963,33.68766063,47.90322131
3.983230651,6.391958375,59.66368451,42.76697082,36.13573285
3.983382491,3.400083623,61.30702897,45.72849782,42.09057884
3.983450781,6.42225897,54.34478883,34.88872406,11.87942124
3.983645426,4.567333647,19.4015314,8.815200202,11.29097565
3.983645876,4.56733384,19.38636471,8.807754429,10.77808651
3.983688927,3.6953997,51.18877833,31.11887689,30.9136587
3.984580815,5.107200069,52.0180185,32.06521923,20.35570994
3.985362878,5.683290518,39.3028575,20.49772119,34.30886559
3.985613748,3.609387503,49.48666317,29.30700784,43.70504645
3.985827635,6.278416564,28.18486957,13.41979708,14.79248413
3.98582803,6.278417043,0.39275137,0.171672331,13.57310528
3.986222717,1.070367021,1.191083372,0.5207431,46.05335288
3.986624555,6.967201273,25.65076384,12.02862575,14.77046923
3.986946973,5.962526313,52.73564193,32.92624943,27.54048442
3.987065936,3.205613385,41.1751974,21.91175952,42.34962852
3.989790217,4.369914337,46.2444249,26.18189155,36.41257813
3.98994447,1.426111685,1.175919411,0.514591526,44.98423148
3.989976589,1.314092879,1.120927097,0.490524116,53.0359022
3.9902178,7.130319285,34.62462127,17.31142167,5.197292311
3.990218858,7.130320667,33.91949294,16.85958804,6.062790265
3.99026929,7.072174111,46.02009265,25.9806301,25.28488881
3.990687297,3.00549791,2.544828619,1.114420753,43.78572848
3.990725558,4.841107784,47.31478288,27.18701194,4.618176632
3.992425082,6.379850689,51.01384929,30.9928909,21.7434503
3.992643264,1.163967652,0.986233795,0.431857553,39.69449127
3.992691403,7.389882325,49.01467322,28.87401618,13.23823341
3.992715482,6.21861887,63.61226616,50.56455365,31.98037817
3.992721652,3.554503296,42.87197746,23.28943389,41.15828814
3.993362323,5.470415343,67.952668,61.95508678,28.34596361
3.99382004,4.92537381,60.0395108,43.53323068,3.621009953
3.993910179,5.752217064,53.0296131,33.33733208,30.48795504
3.994376872,5.400272543,25.23904205,11.83083996,12.84357865
3.994377652,5.400272922,25.32972135,11.87942553,12.03558522
3.995129667,3.340889685,52.49967378,32.71336013,37.96984247
3.995145964,3.56541821,50.22369593,30.15399669,45.3469939
3.99601954,4.804411552,46.26810784,26.24447771,27.8341177
3.996502809,3.697915192,42.7059958,23.17641533,38.19033283
3.997192415,3.336871897,48.52936697,28.41679281,41.26433209
3.997544967,1.618310798,83.66913172,226.3914859,52.18126969
3.998023432,7.348918267,51.06762244,31.09598361,29.86867302
3.99857374,2.281978833,79.54069017,136.0951135,37.69701417
3.998972575,6.094772484,69.87639446,68.57324918,36.21792548
3.999599614,1.032563074,4.946615642,2.175017884,26.30754694
4.001220739,1.80427655,4.801347295,2.111694665,54.80819388
4.002538435,3.076683652,43.23752821,23.64720952,26.58004994
4.002840705,6.553169027,49.56846645,29.51891201,36.58275157
4.00291522,6.05416636,58.52138839,41.0772083,3.142624566
4.004711089,2.329407229,44.05309192,24.34409121,51.63407317
4.00474336,4.774092028,48.89256454,28.83681122,40.63751111
4.004993507,6.687891911,63.2750993,49.97915272,27.13199543
4.007943171,4.238440568,40.29347365,21.35150898,30.86610501
4.007992764,3.037688525,41.23142322,22.07042384,37.10073031
4.008115925,2.002174465,5.293343552,2.333273553,47.8518456
4.008250298,7.211242905,55.99548669,37.33133083,32.830976
4.008545288,4.98832667,49.20096321,29.17975502,10.44371964
4.008656537,3.527461207,48.66858131,28.6382234,38.07181299
4.008749132,4.268546084,48.06455411,28.03725177,41.70187558
4.010296188,7.083247649,56.58718126,38.19531743,22.52594992
4.011985102,5.742818563,47.92532478,27.9230983,34.62399453
4.01241323,5.41056723,66.71411632,58.57839653,33.91557065
4.012757454,3.198851677,58.7568421,41.56076083,43.84856269
4.012928218,1.158115027,3.114506859,1.371942691,50.0356639
4.013706265,7.214741314,43.76693694,24.15609718,20.59882364
4.017222704,1.272185706,3.138728972,1.384113488,46.16659015
4.018983097,5.645024817,57.38488089,39.46252994,41.06771108
4.019866601,2.743558833,46.74597663,26.84580663,40.01870222
4.01992196,4.386796489,62.51203486,48.54489566,43.01994661
4.020400652,6.415834595,44.2972573,24.64874091,25.68893149
4.020956095,4.905723903,68.339498,63.61428074,37.57179876
4.021714982,6.598238928,28.24870611,13.57688505,16.92009579
4.021724376,1.314023366,5.184453125,2.292767668,51.0351355
4.022180327,2.169250025,5.160507654,2.282379152,50.3325096
4.022300492,6.031708003,72.05056724,78.01607976,34.8628818
4.022422931,7.027331456,60.2071264,44.14297373,35.34438547
4.022609366,6.183015436,56.73948023,38.53504467,19.69442595
4.022644344,4.553270249,57.59186987,39.81456963,27.87324032
4.022695486,2.505996758,41.87887118,22.66144775,46.3008586
4.023131227,1.470550264,2.946599665,1.30114496,56.30963854
4.023612944,1.769677161,1.452666103,0.641109639,39.76928445
4.023916541,6.787180143,44.48171818,24.82969518,22.7806623
4.024675631,3.658285373,62.38212999,48.33434425,43.42046986
4.025413901,3.465907778,45.94921562,26.14465429,19.19553071
4.025421138,6.404475932,64.16931157,52.24854393,38.76148507
4.025709115,5.724561716,63.74463116,51.27960452,32.99192638
4.026049418,1.916742415,5.058790245,2.239306764,44.56100051
4.026673413,3.732673779,44.74356574,25.07487332,35.13831063
4.02776291,6.279628336,46.92916038,27.07144637,17.57565747
4.028192669,5.584136953,50.32910649,30.51742996,23.1256161
4.028418936,7.327332991,38.36711762,20.03785033,23.1268512
4.028540611,5.255213061,56.48149372,38.21553731,35.90564388
4.028542898,3.057578522,2.519788787,1.113908419,14.04218679
4.029668952,4.550377801,51.26308199,31.56177533,16.19792403
4.029679935,3.468254669,40.50155847,21.62585278,43.37284578
4.030028376,4.42401178,54.75635318,35.83740414,40.40852817
4.030530266,3.023836327,1.133607985,0.501116835,40.69436826
4.031372589,6.744361794,50.61027072,30.84835016,30.12012179
4.032996064,5.226377825,37.33322428,19.32718561,32.90719295
4.033681435,5.539407653,43.97853859,24.45643192,9.198861736
4.03368171,5.539407635,43.99875126,24.47370581,10.07738088
4.034371066,3.782421817,33.27328719,16.63407182,10.78435565
4.034371561,3.782421901,33.20247201,16.5892892,11.02395372
4.034743536,1.35756542,3.126655435,1.384792152,44.45545521
4.034802207,3.773526669,2.513438806,1.112824068,22.32172366
4.035101714,7.675518604,60.84471948,45.44763217,18.21911624
4.036182658,1.172996776,3.063818184,1.357391921,65.90952444
4.038518736,7.727141818,53.99139732,34.91433789,31.77591932
4.038758939,4.59154212,65.85982896,56.62282348,33.45359977
4.03947386,3.618064793,48.73906452,28.93007287,43.5833067
4.039998949,2.396465432,2.606756203,1.155682938,50.73759515
4.040670672,5.211045852,37.54108164,19.51005213,33.37757062
4.040729708,1.984617576,0.903207074,0.400258297,44.18244698
4.040942099,6.875503048,58.22856107,40.99547437,21.50165838
4.041375978,4.001852956,64.17559483,52.47030341,32.51494847
4.042933137,4.847505472,48.25207667,28.4631711,39.26050856
4.043538852,7.398252792,62.60075046,49.0153002,12.37557644
4.044117099,4.824162559,37.82719356,19.72929097,21.67622293
4.044464255,2.887443768,55.36090855,36.78324551,46.52905945
4.044474628,4.446853863,51.82043061,32.31683038,26.71905165
4.045411657,2.890439703,45.6400367,25.99238824,15.17501881
4.045639846,1.742752782,82.42847566,191.2352734,36.37423934
4.046473473,5.029861439,49.73573139,30.017757,41.04078617
4.047563996,1.47062396,3.184547341,1.41496665,65.78127789
4.048931415,5.321756051,70.61024163,72.28256202,29.01541988
4.050511153,6.426502171,58.51169063,41.54983587,23.39778345
4.051950508,2.396034534,41.79701267,22.76072408,47.0478703
4.053502289,1.525208236,1.113808481,0.495168364,33.2804183
4.054366796,6.768491725,53.91437519,34.95245412,38.77828466
4.054387847,3.3963169,58.52570779,41.61245528,45.66369594
4.05461625,3.649975912,55.45889436,37.01076074,40.26603749
4.055373108,4.003514999,48.88194842,29.19045945,41.31669751
4.056143733,3.902549592,39.52503371,21.02733574,37.42752695
4.056287311,3.073536002,43.06090296,23.8171561,47.1365766
4.057542929,1.569967955,1.508119818,0.671207066,40.26096486
4.05778778,6.549509039,42.58541286,23.43264294,29.80451716
4.05781959,4.351236276,53.42107185,34.35682729,32.91361052
4.058512422,6.192009038,41.60859929,22.64714683,23.6000119
4.058703,6.824774206,58.37088483,41.40507248,34.44453904
4.059080574,1.143464073,83.58426608,226.8106056,43.94914723
4.059778568,4.604646372,50.16876393,30.58214439,33.83904831
4.060180481,1.482260705,82.37338804,190.5199985,46.22013234
4.06077624,2.025743598,81.30368572,166.8104864,48.07045157
4.061151694,6.874041867,62.52443293,49.06871787,31.79494407
4.061363641,2.54285366,83.06053549,209.6609428,47.16508708
4.061413941,1.240631402,82.57528409,195.8210554,58.64634307
4.061484977,5.665910262,40.77244834,22.00605865,34.38527123
4.062257547,1.931212972,0.624201194,0.278077895,43.07926469
4.062764032,1.700304288,3.066962453,1.367736283,57.01608216
4.062970914,2.337539042,2.580227668,1.15041014,45.59111096
4.063094424,6.212658474,41.47238225,22.56437797,24.89857247
4.064100264,6.804991581,24.49035026,11.63200207,13.35650154
4.064101515,6.804992787,24.76759655,11.78153857,12.59746141
4.064180488,6.945146505,37.1562809,19.35218485,24.84712316
4.065904248,3.965901525,42.36641305,23.30001367,44.96101493
4.067635627,4.484042837,53.77559066,34.8889836,22.81887071
4.06784324,6.796566775,58.29706988,41.37883518,26.95832766
4.069763074,6.565838109,57.41722913,40.01087889,18.00564277
4.069903535,3.57644945,0.839381187,0.374655104,33.39461668
4.070139493,1.624387776,1.020254934,0.45542948,48.68310643
4.071134907,4.695453804,63.24355845,50.73499273,27.901769
4.071186587,1.630564124,1.248941792,0.557685349,40.023723
4.071683369,4.187775778,48.77619313,29.19889796,40.81507535
4.072372259,1.518798471,80.18312668,147.875993,51.41820888
4.074164911,3.22268047,56.84083517,39.17988107,38.74467636
4.074562251,6.251384243,50.00003277,30.51039288,43.96827116
4.074696079,5.07225729,60.53196932,45.31047724,43.60888892
4.075802769,1.148038006,3.066565899,1.371948042,58.1477157
4.076262436,3.444059344,66.21334909,58.10664057,41.95191008
4.076366917,6.379620898,48.0307116,28.47632038,13.1198104
4.076367224,6.379621729,44.67297537,25.3218513,11.37060255
4.07650008,1.949187187,1.179968366,0.527565589,48.76811988
4.076875482,3.454495425,37.14148186,19.40221969,46.97448883
4.077480841,5.966373671,56.07787717,38.09415779,36.78524099
4.077717849,2.572737238,42.3728735,23.37300513,50.76365111
4.077729785,4.900390187,56.15632784,38.20935584,40.99660115
4.078599985,6.702487194,69.29162896,67.78887316,37.28391544
4.078674893,4.933120919,47.5795284,28.04509269,37.25788688
4.079721358,4.203740948,60.68092869,45.64301343,43.38962304
4.080797473,7.378787539,58.70241197,42.17506003,33.94057899
4.081060927,6.753413208,50.03444366,30.59635456,28.21380015
4.081788458,1.717761674,41.00627851,22.2992127,44.84044145
4.082903226,3.184664371,43.7634899,24.56959305,39.7684348
4.083873588,3.65545792,45.95764201,26.53215127,38.43056632
4.08456066,4.177659122,44.70981436,25.40539813,39.23141433
4.084782176,2.229447807,84.77714855,280.7750298,45.3396569
4.08527537,2.619613116,77.58948702,116.6451699,32.01614214
4.085633995,1.872210843,54.42305187,35.88708335,27.85618172
4.086129754,7.367497934,38.57138669,20.47422966,18.70602465
4.086539527,7.566616906,60.49502021,45.37383185,9.239453267
4.086687365,1.378806224,2.883113139,1.293174433,65.21878544
4.087148759,6.425897305,53.69131349,34.94840354,31.656775
4.088197258,5.401514644,51.71328308,32.54076547,32.08637753
4.090283421,1.132382979,3.038927179,1.364389744,62.96711597
4.090295925,1.175595456,2.958503551,1.328220803,75.15483221
4.090754526,1.694285075,2.477808319,1.112241821,53.64679045
4.091633397,2.181060329,0.690936093,0.310036541,53.90344713
4.092493785,7.70227916,58.7840498,42.43202736,17.40948947
4.092769617,7.457946029,55.2896331,37.12373247,21.11993709
4.094133509,5.164227091,61.69532626,47.76568835,18.34982776
4.094269923,3.14486513,50.17468136,30.8484429,49.59871689
4.094274538,6.64949058,74.34466298,91.7945261,16.40291831
4.095860755,5.265874475,40.49493602,21.97587753,17.93143895
4.097228269,1.374545228,0.698317324,0.313777442,29.10111861
4.097247402,6.849227377,53.08632938,34.27044241,1.845555733
4.098823998,4.711446771,47.56922269,28.17346061,38.98772188
4.099490574,4.173441144,53.85050195,35.25881762,35.37957014
4.099983293,3.917525409,54.03664348,35.50464129,32.58391341
4.100274173,4.997651556,63.41214125,51.47432907,41.78414217
4.101014533,5.487167277,53.09753666,34.31592743,23.54845296
4.101884609,6.267239193,38.51612913,20.51253963,24.30315245
4.104508982,5.661822724,50.9464018,31.78640019,34.88242264
4.106378523,2.318791436,2.463100713,1.109854474,42.91447389
4.106544858,4.988232362,50.50228617,31.3030948,26.01368037
4.107677924,2.827615597,42.58584964,23.72110817,23.66462043
4.107709273,4.520213175,47.15798387,27.8307569,41.02562539
4.107782906,6.19941204,49.09430821,29.78985385,27.58144978
4.107873246,5.116244583,45.32985529,26.10943854,25.13557793
4.10803001,6.907042266,55.01981553,36.88980941,31.97036238
4.108188188,1.094949907,81.58754732,174.5394579,67.82233053
4.108673814,2.766099084,79.89148502,144.8030723,35.72986894
4.109605447,1.426527852,81.37346018,170.2028733,55.97064923
4.109755737,1.682642379,5.243613544,2.369838719,53.73473332
4.109980319,7.426718321,25.82369941,12.49687759,15.64611744
4.110985709,6.776716947,64.04799775,53.07231674,35.27553192
4.11105993,3.09792123,2.651410847,1.196184677,43.5548163
4.111125455,6.408461301,60.11268955,44.94445306,36.5654424
4.111281222,1.523061518,81.43063816,171.4256925,49.96221069
4.111557142,1.22473111,2.936473048,1.325165343,64.12241869
4.111971524,2.783950558,40.78215217,22.28723712,28.57366794
4.112727493,1.564164425,82.63991642,200.056022,46.19367521
4.11324509,3.296860435,53.38358922,34.77853871,32.55506894
4.114552695,1.60685173,2.999703753,1.354737922,57.54078417
4.115770929,1.419853431,3.010417185,1.359987809,48.36570279
4.115859284,4.841647098,60.22387645,45.19900446,25.59126521
4.116232787,6.117713943,60.54422862,45.79523928,27.71901064
4.116654727,7.28348385,56.6269418,39.26756546,23.81912279
4.117285513,2.546775788,2.885918846,1.304126808,53.76002913
4.117544934,1.216447135,0.962990555,0.434869058,60.58218754
4.118742808,2.931488329,2.518262888,1.138158521,49.71778
4.118861649,7.210742816,62.25694477,49.20344605,30.61180164
4.118961298,6.32806396,43.69085333,24.72375031,16.83312333
4.118961454,6.328063869,43.67798229,24.71263404,18.12832431
4.118978252,4.597632367,44.74315476,25.64930541,31.55017955
4.119243026,6.625812781,70.86008286,74.57459312,25.48099298
4.119554771,3.240427548,0.870295779,0.393194828,38.10158426
4.120606537,7.205275868,44.9995427,25.89012116,15.88163821
4.121557859,6.346898937,51.39117791,32.42975753,25.86292326
4.122278622,6.525537074,62.60004792,49.96827476,29.67640831
4.123713605,1.115938091,2.98122951,1.349377055,68.35184032
4.12396521,6.716222621,60.61020814,46.0049115,27.41728416
4.124140662,6.803189158,42.84109821,24.0300089,27.95156617
4.124849599,1.400557346,3.018067155,1.366457689,59.37339906
4.124969124,2.000808054,83.9025723,242.6234078,41.74032172
4.125334323,1.243441497,82.49875113,196.8506133,58.08178128
4.125495347,7.038645303,53.43514309,34.94775734,30.40852222
4.125995501,1.478782667,81.07708085,165.1175669,9.74206794
4.126076528,2.491706217,3.074895627,1.392650434,38.28208374
4.127381579,2.963231092,3.149288898,1.426862197,36.67613919
4.128466466,6.92381743,60.65092852,46.13177107,40.15335485
4.128969876,4.04493852,30.65937096,15.37900368,18.2158076
4.1289703,4.04493862,29.77234393,14.84112006,17.0074423
4.129716205,7.36634915,51.17869109,32.24795291,32.3021576
4.130542231,1.332831801,0.97820352,0.443134664,62.16235894
4.130587183,2.490763455,40.61006171,22.25252806,48.51489522
4.132377388,1.341036449,2.995906967,1.358881502,72.25563465
4.132596899,4.211532397,50.51983376,31.52134693,27.35426913
4.133084229,6.465270433,70.96916739,75.28762336,48.33593692
4.133568206,3.394231517,41.95866246,23.35136366,37.12199139
4.135593538,2.21554713,1.118054507,0.507122862,51.54227714
4.135719961,7.020075014,56.00188295,38.52781162,30.31412076
4.135762649,3.080589832,1.419938819,0.644126844,44.90257768
4.137141038,0.958304801,2.920049575,1.325940464,83.92102066
4.137623356,7.483059893,54.52433739,36.47985339,7.372466517
4.13836008,4.76068478,48.28373467,29.16742347,35.09593244
4.13842661,1.987941676,0.654837571,0.297197391,51.8579631
4.139523182,1.733318803,83.23393897,219.2257332,42.01471843
4.139895364,4.984887334,57.04301671,40.12046389,42.06984839
4.140092913,2.533384485,2.845750005,1.293068084,37.86763675
4.140588409,5.26275241,49.27463985,30.2194225,33.2297894
4.140796337,2.504297989,2.506706008,1.138994756,52.43781997
4.141126296,5.353933052,49.05923172,29.99453853,28.41724031
4.142299203,6.129239659,50.32036386,31.37215328,18.44646039
4.14247458,1.696416075,0.768623911,0.349186168,46.06661476
4.142731419,5.535673784,66.69990629,60.43966488,34.66420699
4.143506342,6.845780536,49.39095248,30.36517145,6.553967626
4.143710632,6.625335109,53.39402586,35.0494666,33.13711921
4.146461642,2.320739602,40.8274686,22.51014047,44.94197116
4.147487285,1.100231084,0.839773319,0.381975468,59.1354442
4.148628551,5.483279954,58.199488,42.04028629,40.37096164
4.149478301,2.761666582,1.254017646,0.570720846,37.87593818
4.149667117,8.153077587,71.7589284,79.11069524,51.70140428
4.150048268,2.600748889,81.9410713,184.1624331,48.87817773
4.150483334,0.896220887,2.558918901,1.165470601,8.686798529
4.151549273,3.277425194,2.490241262,1.13444238,42.70635087
4.152494684,1.630478576,0.641666128,0.292209003,28.69722607
4.152571877,6.56225512,28.26468412,14.02802206,3.975685846
4.152572307,6.562255783,28.22278939,14.00344029,6.283691732
4.153908692,7.24662888,66.02943642,58.70220861,35.258189
4.154088545,5.969542848,3.194349167,1.456685063,11.88700115
4.154432165,3.677925063,34.63306362,18.02954056,40.40976096
4.15590675,4.013363056,56.30486534,39.16099404,44.71270545
4.156130687,1.609099833,1.093112679,0.49826922,51.27200201
4.156909745,1.337575175,82.35688061,194.6326178,58.79415415
4.158424673,7.348722341,55.88174515,38.56464802,26.00018287
4.159240422,4.737786408,54.67669668,36.87754003,42.20420562
4.159304511,6.700313097,42.07910131,23.59628373,27.93923832
4.159895226,6.857568836,57.93062809,41.7160949,15.9605224
4.160256508,4.255790543,43.70704018,24.98574988,49.43093371
4.160570232,6.182639732,54.63943132,36.83851747,40.41133484
4.160889397,3.209000726,39.2712485,21.37642174,43.93306197
4.162017041,1.224906818,82.47184637,197.8830525,53.74722801
4.162459447,4.797235925,53.94327112,35.92236167,42.01971224
4.162769668,5.300332971,53.61500804,35.49585605,27.52819196
4.163184703,6.19635521,41.1571653,22.86513059,29.84466597
4.163390755,5.848032063,46.39342222,27.46371545,31.98936479
4.163732501,3.266197201,83.16126802,218.142594,45.37760405
4.165075385,1.655208455,0.825250064,0.376960377,41.76166309
4.165207382,2.093088,41.07802316,22.8125461,54.14952268
4.165341296,6.128878187,74.03525549,91.4836731,52.96402441
4.165489557,4.927177069,41.81544448,23.41365198,34.49180456
4.165869243,2.793041495,2.499987929,1.14281653,43.68965393
4.166224259,2.506198766,2.563032232,1.171773757,29.48720309
4.167627795,4.038013117,49.07277687,30.20091223,33.09731278
4.167786534,0.860566651,2.821669828,1.2906848,58.71505512
4.169059824,6.913346181,64.67514225,55.35372973,36.48431786
4.169380422,4.204501704,46.56185703,27.66562409,41.52730269
4.170685073,5.382259942,55.48861545,38.11255839,18.62530177
4.170772044,8.044062797,67.2173684,62.39391493,16.72788799
4.170895889,5.106288547,50.25005421,31.50996613,33.00806311
4.17119484,6.87422861,42.60499299,24.10406557,19.90148456
4.171194996,6.874228934,42.46989776,23.99024684,21.27722845
4.171313115,2.730237387,81.72436906,180.1935734,57.43937507
4.171456841,6.684097293,58.67649215,43.06812028,28.12034307
4.171764719,6.198986927,52.00679745,33.55799817,33.04636346
4.172626074,6.99017127,22.53593277,10.87886367,2.696288545
4.173108997,5.750980323,47.05142048,28.16859618,39.35454187
4.173283254,3.956541026,2.641860312,1.209909481,38.55853378
4.173419134,5.820926843,62.51370945,50.40213735,36.50499561
4.174239941,6.608661602,45.84682856,27.01449454,10.73272591
4.174240021,6.608661647,46.35260679,27.49603503,10.50783358
4.174717325,6.491901569,66.90523179,61.51216308,33.51572221
4.174903178,7.632147338,57.45137029,41.09848759,23.53521373
4.175902151,3.798034558,66.73140839,61.01592567,46.76498263
4.175992293,2.083788983,2.548218568,1.167723657,45.98414753
4.176284678,3.382866661,56.187413,39.17877596,45.23014527
4.176573158,1.958191313,1.85154424,0.848325724,59.443823
4.176577318,1.547658551,1.077272574,0.493462944,44.81674025
4.177399006,6.948887229,42.26092798,23.85057233,32.04457349
4.177829576,7.175866779,55.08493744,37.60753037,27.99581409
4.179109414,2.798689882,2.566932486,1.177188816,51.95924456
4.179159779,1.086858945,85.95312451,371.1492536,11.62321477
4.179691599,3.064036671,47.72589262,28.88753073,28.2931346
4.179766958,1.354567818,2.894746445,1.327974007,65.33779042
4.180947386,4.266415283,60.25212901,45.96634941,45.0055562
4.181876169,3.990262716,51.01376565,32.46348831,35.61369632
4.181986881,2.03526348,82.67499276,204.4099062,29.41442587
4.182035671,1.804582492,83.59480322,234.0686654,28.08928529
4.182236102,4.258363808,39.09036418,21.34802285,36.99916134
4.182294315,6.841387884,45.75915647,26.98388143,13.79247701
4.183300122,2.343576623,1.38881,0.637241662,27.03426988
4.184294136,6.88717202,52.83648237,34.68254655,17.09398986
4.184965314,2.788550311,42.00135156,23.6771688,31.05789165
4.186346293,3.470214004,42.83224647,24.38490337,34.49369666
4.186722017,6.996680104,42.52671108,24.12753307,27.79505084
4.187025264,6.946380174,42.07497574,23.75010884,30.05368717
4.187386981,6.443178178,29.48964116,14.87927566,9.697755921
4.18738771,6.443178811,29.39155081,14.81988673,9.66698075
4.188306247,3.156785037,2.583579226,1.187440719,47.44523487
4.188997278,1.047970082,1.902754836,0.874399388,63.46105221
4.189153399,2.285962478,1.096588718,0.503825687,45.52059743
4.189910447,5.325765275,56.05258761,39.10725328,35.75942648
4.190118935,6.150062689,56.94196006,40.4507103,35.12942741
4.19063461,0.954137776,85.61864404,343.6577051,7.765601746
4.190774193,3.995363232,42.7916972,24.37606706,35.98583536
4.191070106,7.727620071,74.1965174,93.03821827,25.16048201
4.191181887,3.022892283,38.08693297,20.63877546,43.99328394
4.192349482,6.245353574,66.64791512,61.0111067,36.25805772
