Radius,Coil diameter,Pitch angle,Pitch length,Number of turns,Total length,Stress,Strain
5.093739994,7.236539871,38.40498268,25.37131295,2.693959837,68.34929809,16.29835328,0.161982137
5.623458477,8.299740027,47.49598584,38.55403291,2.846251219,109.7344632,21.79684619,0.161992504
5.186924466,8.885919186,43.67281976,31.11450439,3.650044717,113.5693323,23.8890902,0.16203926
5.946490037,8.254381152,54.97950379,53.31914378,4.713046482,251.295603,29.73306506,0.162076524
10.46956789,16.1021981,42.79781491,60.91035783,4.18826978,255.109011,17.42743593,0.162131294
12.98441696,12.07062057,42.52214393,74.81552887,2.497907536,186.8822734,7.367715487,0.162321041
2.485623103,3.38223833,43.34245125,14.73917278,2.547443227,37.54720586,31.17064125,0.162421667
2.837922727,1.198349427,86.53469977,294.4639993,1,294.4639993,30.78727988,0.162854238
3.696795217,5.970611005,43.28548171,21.87751978,3.354796691,73.39463098,31.18998347,0.162922597
4.721288077,6.71316622,53.14229238,39.570507,3.679002945,145.5800118,24.87023463,0.162942282
5.863785702,6.517391719,39.38548913,30.247765,1.353746583,40.9478085,3.741743876,0.162964389
3.442176246,4.904835444,53.67087655,29.41137926,2.599085182,76.44268003,32.37961519,0.163252585
6.715573033,8.761460326,48.07438338,46.98502991,3.607635536,169.5048636,16.23963904,0.163265483
8.027994181,6.66300977,60.45076031,88.97632672,2.396227393,213.2075114,26.92584621,0.163320345
4.402484451,5.781162205,52.35602462,35.86238039,4.00544733,143.6448758,30.6460226,0.163464865
5.991748813,5.200820932,53.21935871,50.35960659,1.981482412,99.78667476,22.77214562,0.163567514
11.77796789,6.700667888,52.97557424,98.11844627,1.324870293,129.9942147,14.63538399,0.163592978
7.70351503,10.32369461,47.19252499,52.25638961,3.378350847,176.5404181,17.30773923,0.163686231
10.81413332,10.30987014,43.16686197,63.732758,1.98380106,126.4331129,7.903633344,0.163776307
8.758447319,6.237013474,60.62769919,97.77469042,2.553650702,249.6824069,26.56314452,0.163799974
4.187386981,6.443178178,29.48964116,14.87927566,2.621533989,39.00652687,9.697755921,0.16380266
7.603180736,6.51103843,52.29325793,61.79496605,1.776842656,109.7999316,16.59318121,0.163941487
2.358487571,3.734820541,45.00926896,14.82360982,2.799624607,41.50054283,23.27216098,0.164063662
7.320469929,9.313300293,44.00171595,44.4203567,2.356556211,104.6790675,17.07533643,0.164217679
10.41963953,15.23107201,41.53438432,57.9917381,2.804954309,162.6641757,8.110742989,0.164230482
6.51459315,6.191132384,51.9623539,52.3201827,3.232015198,169.0996256,19.5570739,0.164307851
6.580650276,8.456867801,30.79583681,24.6439523,2.994458455,73.79529134,7.935549356,0.164315419
5.305989458,9.195887398,43.04835673,31.14131447,3.725789271,116.0259753,25.8249398,0.164342042
15.37337464,17.16057111,40.23382842,81.72586444,3.054477422,249.6298077,6.354184335,0.164378124
9.939033572,11.32292281,36.75054065,46.63364094,3.101708142,144.6439438,6.733672956,0.164504819
8.104545135,9.383291271,41.22395159,44.61677063,2.156487357,96.21550176,11.45675359,0.164594746
8.411214605,12.36828343,41.57092701,46.87379945,4.027905366,188.8032283,13.30507212,0.16467645
3.855568314,6.218956176,44.48670114,23.79503668,3.38229826,80.48191117,19.13139588,0.164759806
6.959808731,6.729323211,49.60462243,51.39070308,3.167116848,162.7603615,14.12561584,0.16488957
5.895500192,8.595432507,31.8214273,22.98651865,2.841796334,65.32300443,10.34451405,0.165009954
6.371564775,7.891337259,33.78966589,26.78978575,1.291261925,34.59263033,8.177572866,0.165036979
3.882288896,6.488314439,31.20046788,14.77328329,2.785819588,41.15570196,10.93375824,0.165122244
6.474085835,9.278232032,31.90279335,25.32250257,2.474631846,62.66387127,7.695482649,0.165156577
7.287447858,10.98763574,48.24284118,51.28865058,4.397508284,225.5422658,21.21464155,0.165345665
4.186722017,6.996680104,42.52671108,24.12753307,3.175193654,76.6095899,27.79505084,0.165375122
7.399924682,6.546877847,36.47929215,34.37856436,0.827431194,28.44589656,6.591755873,0.165532812
6.439394857,6.514936175,55.74006754,59.40120094,3.506168904,208.2706436,25.70690649,0.165647647
12.48862547,8.395308115,54.71350341,110.8802233,2.825963588,313.3434736,11.3648305,0.165710802
6.123204224,8.922790805,30.5097836,22.67131241,2.837354155,64.32654244,8.245325719,0.165768632
25.05928963,5.055444644,54.55319796,221.1738767,1.036287487,229.1997208,13.70698873,0.165786261
5.44835612,7.267031105,50.13718078,40.99627815,4.448689978,182.3797317,17.71371939,0.166026259
3.04576004,5.420760832,46.36071915,20.06834038,4.010395383,80.48197961,29.39351905,0.166064325
5.142263409,5.071136386,58.11999273,51.94825064,2.782014087,144.5207651,32.17092091,0.166185484
4.612089631,6.671192931,48.34603822,32.57754804,3.418862721,111.3781645,23.41978795,0.166256302
7.90304571,9.265113381,50.37395532,59.96863311,4.666116212,279.8206111,17.46083046,0.166296766
12.48450548,9.592036728,47.42211397,85.37164473,1.186888683,101.326639,13.32218575,0.166469299
13.95035759,17.97288349,40.93359987,76.017152,3.461945495,263.1672369,7.147864788,0.166480832
9.145204223,8.368280673,56.63839537,87.27140005,1.635888,142.7662361,22.27608851,0.166598931
9.137510233,12.63551134,23.43981638,24.89206408,2.97634899,74.08746979,3.613218125,0.166621235
7.683206072,9.194699545,42.524926,44.27454556,2.317990457,102.6279741,13.85784086,0.16667832
4.063094424,6.212658474,41.47238225,22.56437797,3.257368378,73.50049127,24.89857247,0.166686184
4.326472985,5.916756781,40.96352689,23.6003537,1.650896335,38.96173741,14.8216282,0.166773926
2.986359638,5.052939407,32.76905425,12.07813825,3.386373074,40.90108213,20.71981278,0.166853082
8.334233955,11.02836646,42.51344166,48.00677854,3.533163523,169.6157988,16.60053316,0.166855805
4.630928457,6.64609902,39.94401486,24.36685665,1.500283411,36.55719081,17.90286635,0.166876089
8.812412002,9.602484394,45.9422121,57.2217223,2.282645206,130.6168901,12.29281141,0.167076213
5.430955782,7.780810955,38.06645133,26.72414965,2.56080156,68.43524412,15.17132113,0.167381694
5.362095828,9.243443372,40.9031725,29.18736125,4.061150041,118.5342533,18.91260178,0.16751086
6.758283763,9.241950944,47.26883502,45.96711483,2.41789553,111.1436815,19.56680464,0.167574859
10.98438384,14.93522266,49.00895552,79.41995113,4.009961405,318.4709389,11.66773346,0.167586652
12.71973287,15.19424362,33.90281997,53.71001589,2.955692077,158.7502684,8.19999107,0.167602665
5.971659192,7.133504758,32.88788597,24.26219855,1.301041816,31.56613486,6.871391293,0.167724661
4.747948887,7.192876307,49.40211106,34.80847027,4.136141013,143.9727415,26.32911463,0.167823866
6.907163675,6.464673466,56.66590431,65.98304527,2.164611255,142.8276424,23.64778277,0.167876104
7.223929296,7.862024264,47.23865953,49.08236017,1.991457849,97.7454514,19.47345842,0.167906303
5.982780048,7.470256688,43.87793396,36.14667279,2.804637669,101.3783201,16.36725815,0.16804406
10.13940783,14.01708832,44.89118085,63.46624244,3.97886755,252.5237726,14.78811431,0.168102449
8.806254019,11.83183591,44.07402201,53.57115983,3.457128483,185.2023825,13.36801787,0.168103414
15.80690959,17.62492853,33.57779194,65.93107536,3.096954363,204.1855315,5.941750295,0.168114282
7.341929463,8.093701283,51.92093687,58.87696242,2.911836152,171.4400677,26.99849519,0.168128706
7.432221795,7.594516637,53.09980188,62.19548423,1.658404611,103.1452778,24.53113728,0.168166034
9.100137166,13.78864499,42.31793266,52.06056095,4.290768134,223.379796,16.01355953,0.168178091
3.720401592,6.619115998,32.12519203,14.67804642,2.983608722,43.79354732,13.68144768,0.168253122
6.461748838,8.434637664,52.97513112,53.82987649,4.399497463,236.824405,22.95160748,0.16826472
14.25768389,9.920803296,37.28065377,68.19667813,0.91270018,62.24312038,7.170509871,0.168266744
11.04229385,12.01926371,51.494151,87.20531836,3.011682687,262.6347475,12.94879808,0.168328508
7.286150776,8.399052706,43.6786948,43.71598591,2.918499675,127.5850907,11.72102707,0.168418542
6.62385258,7.739470591,52.70287542,54.63829469,3.318391498,181.3112526,21.1802351,0.168471477
12.01260439,9.542706844,26.83851954,38.19010028,0.790724006,30.19782909,3.748718131,0.168523524
8.289701529,10.49692082,55.17569131,74.87374116,4.206021342,314.9205532,20.94379762,0.16853042
3.720401282,6.619115593,32.11841771,14.67419193,2.923490898,42.89986654,13.72470471,0.168641968
6.167115385,6.77207347,54.54708253,54.4188098,4.458181223,242.608916,17.56415323,0.168714031
7.067806057,11.82871545,44.66471511,43.8916134,4.19327711,184.0496978,19.42662671,0.168868775
4.356508679,3.309020543,58.06223014,43.91161452,3.331484327,146.2908555,34.38638747,0.168869217
15.46658741,16.64666718,44.22894678,94.59844397,3.19358407,302.1080837,7.980484688,0.168913124
4.246599921,5.914194477,37.6401459,20.57783967,1.617845314,33.29176149,16.14471812,0.168974508
6.077521306,8.669080666,20.1891681,14.04158733,2.545964735,35.74938617,4.41105238,0.169058562
4.124140662,6.803189158,42.84109821,24.0300089,3.164279746,76.03767046,27.95156617,0.169213065
4.107782906,6.19941204,49.09430821,29.78985385,3.634186447,108.2618831,27.58144978,0.169221976
5.246270701,8.117101644,0.970939372,0.558652336,57.11309645,31.90636473,8.823721571,0.169276096
7.328541115,5.396012453,54.93344045,65.59901006,2.059785139,135.1198661,20.63290923,0.169605382
8.052543072,5.907569979,41.30537115,44.45774296,1.299563448,57.77565775,8.768582521,0.169646806
7.337603212,10.52675027,48.33662979,51.81210931,3.284428209,170.1731534,16.36968938,0.169693414
3.818579942,6.205841618,40.53067585,20.51405194,1.743909514,35.77465035,24.0319065,0.169751523
4.861371187,7.940600874,43.30736619,28.79146904,4.044798079,116.4556787,20.25721133,0.169816955
12.75043066,7.314890033,42.24768945,72.76391901,1.195784298,87.00995185,8.713540946,0.169823142
5.584006552,9.187094375,44.66483065,34.67724545,4.416901942,153.1659928,21.42412443,0.169875581
7.758052251,6.243472634,52.2345568,62.9203597,1.584857144,99.71978155,18.51444145,0.169899135
15.31330041,16.55677573,37.39527166,73.55033825,2.949599504,216.9440412,6.710918487,0.169926529
5.950170969,4.815010218,55.6242992,54.65062023,2.479990861,135.5330387,25.65662458,0.170115707
8.360185668,12.35312868,44.62366417,51.84304175,4.313086877,223.603543,12.52256244,0.170120423
14.54162699,8.466683134,57.7355919,144.7284407,1.673112725,242.1469958,16.43979651,0.170125719
2.805520042,3.548056235,53.77051654,24.05907771,3.267890099,78.62242186,26.88053754,0.17020003
15.65293388,18.73293857,40.9592023,85.37172361,3.380933534,288.6361232,6.903730347,0.170213373
4.8429964,8.318411579,42.67339668,28.05333404,4.195102775,117.6866195,20.41686624,0.17022475
16.80851585,16.95656727,38.41766588,83.75929458,2.940886324,246.326564,6.841494833,0.170245716
11.2477614,13.76395928,39.67203289,58.61458383,3.327854826,195.0608257,11.06550184,0.17030379
6.354223643,8.614861898,48.50560779,45.13563816,4.093019982,184.7410689,19.03712538,0.170555503
4.566835527,6.379221898,26.55221097,14.33909972,2.52568284,36.21601809,8.044744749,0.170691488
9.698065719,7.891742698,34.57268849,41.9932092,0.502751542,21.1121507,3.548851082,0.170741441
6.220223456,4.477819772,59.3770725,66.02511959,2.619908086,172.9797447,28.62576823,0.170812228
2.358487362,3.734820371,45.13862498,14.89069431,2.710429861,40.36018251,21.37139521,0.170934102
16.4605975,18.27324015,40.45627992,88.19688296,3.319481982,292.7679639,7.078029089,0.170975019
4.367477262,7.31104455,29.21827054,15.34811632,2.525109165,38.75566918,17.92730088,0.171133013
10.18935416,13.8415941,40.17890584,54.0620567,3.438922216,185.9152078,10.33730881,0.171289293
5.891803486,6.871248484,38.54815689,29.49731068,2.051159545,60.50369036,11.04633114,0.171333378
8.281289161,9.804343323,44.41271591,50.97698215,2.162746992,110.2503148,13.54002827,0.171363139
3.98582803,6.278417043,0.39275137,0.171672331,209.6342273,35.9883964,13.57310528,0.171406599
4.028418936,7.327332991,38.36711762,20.03785033,4.019353376,80.53920137,23.1268512,0.171627967
6.812145236,8.180202243,38.41623994,33.94418151,2.755623106,93.53737087,8.34406594,0.171726292
7.730248911,7.017326502,31.07877811,29.27511969,0.931698032,27.27557141,8.092358302,0.171801933
8.116908659,12.04437016,41.73447657,45.49445804,3.954922791,179.927069,15.47663654,0.171932752
6.323344193,7.983816505,46.65077968,42.08874122,2.687532353,113.1148537,18.50999365,0.1719829
4.697371551,6.264489312,39.77664676,24.57014394,3.072403335,75.4893922,14.4735442,0.172112852
16.85434337,15.88202224,33.29410715,69.5470262,2.856695771,198.6746956,5.35660087,0.172230232
6.783515286,8.105309071,50.37353253,51.47281738,2.884473181,148.4719613,20.2539826,0.172402724
4.196712374,5.150117652,39.04808829,21.38963841,3.094981333,66.2005316,16.37126741,0.172420487
5.295372563,8.124848814,0.505852674,0.293757586,117.6704206,34.56657876,12.37254986,0.172554117
4.56683602,6.379222208,26.61402227,14.3778081,2.570114111,36.95260747,8.562738349,0.17264018
5.348595771,7.212404603,52.22619273,43.3657965,1.752815948,76.01225972,25.57948752,0.172804009
5.895347424,8.407895557,45.34720112,37.49323198,3.846768207,144.2277728,21.06844701,0.17285257
4.62857121,7.949652165,43.96096351,28.04605899,3.937930409,110.4434286,31.77738589,0.172905627
5.706043864,8.197792949,38.53413385,28.55296216,2.497302357,71.3053797,16.32204842,0.172935747
4.523334404,7.009961414,48.91128564,32.59250194,3.417524001,111.3856576,28.61133379,0.172943879
16.89033987,16.85466498,37.82125988,82.38218254,2.930041273,241.383195,6.459716967,0.172970649
2.986359622,5.05293947,32.8128723,12.09844397,3.38068949,40.90108239,22.51641111,0.173263332
4.45174467,7.422717508,43.76476757,26.79035766,2.914499886,78.08049433,24.59952201,0.173290939
7.468558865,7.097061527,48.31385562,52.69461904,2.482717526,130.8258542,17.9886459,0.173474052
15.42962396,17.94672909,38.50640938,77.13298256,3.316104257,255.7810118,6.431502206,0.173518413
6.873684901,7.26266841,49.75314637,51.02215861,3.422535409,174.6251445,19.67724054,0.173550423
5.318526107,5.737007284,35.1249942,23.50784621,2.509300612,58.98825287,9.940550051,0.17373859
7.840507342,10.88567634,44.81550256,48.9471131,2.990640008,146.3831947,16.40379315,0.173960954
6.496397637,7.082599689,51.65551888,51.60222655,3.318217123,171.2273917,20.83012307,0.174025417
4.645478522,7.750069421,30.41915646,17.13785465,2.340612436,40.11307573,15.3883465,0.174120785
4.83043515,8.603604977,24.89563151,14.08542938,2.97694577,41.9315594,9.290475878,0.174262397
8.994204885,11.84509026,39.90858991,47.26597775,3.175372221,150.0870728,11.57641976,0.174458962
13.63374164,10.46319101,50.42560398,103.6434387,2.434589912,252.3292703,10.95968271,0.174460391
4.339203098,5.344347048,51.93726493,34.81770299,4.21937484,146.90894,21.42550918,0.174479471
7.385800779,11.2774668,40.79320009,40.04728096,3.454474683,138.3423182,17.50801995,0.174494308
11.91237977,14.8290354,42.97411121,69.73339784,3.494017272,243.6496965,10.81575541,0.174540877
7.285750982,9.109190957,36.34007958,33.67640805,2.799628656,94.28143702,8.600469264,0.174564091
4.308553602,7.673257837,50.81898692,33.21533272,4.649511815,154.4350819,29.64128936,0.174717861
12.21159665,17.34668869,39.6746821,63.64333182,3.809143979,242.4266142,14.07119717,0.174758149
3.538766192,6.639972922,48.84433858,25.43821329,4.56404583,116.1011713,30.72366077,0.174827786
4.022644344,4.553270249,57.59186987,39.81456963,2.896396922,115.3187969,27.87324032,0.174829287
3.35133058,5.860995485,32.21406836,13.26754197,3.120349358,41.39936607,18.47282142,0.174873201
8.974549227,7.85898038,51.77108389,71.58295972,1.515326228,108.4715363,16.45600025,0.174921102
10.36768061,7.877758129,53.98593059,89.61406754,1.573124331,140.97407,16.26808318,0.17501523
6.570281553,10.86460713,42.51082225,37.8426026,3.857022359,145.9597644,19.57952852,0.175081955
6.77767418,11.18949313,35.91115629,30.83931487,3.859158184,119.0137944,14.03857262,0.17513704
7.730544727,8.382626337,46.27523668,50.78419892,2.609262994,132.5093309,15.98333992,0.175140523
4.805124745,7.557703567,1.241822175,0.654469369,48.24077813,31.57211162,8.912433161,0.175153187
7.221085571,7.582713829,45.78249736,46.6279465,1.503781331,70.11823548,18.36147043,0.175263133
4.304676693,7.44806276,37.93135578,21.07936066,3.820920801,80.54256762,18.23556212,0.175334248
9.195835384,10.62809514,49.72564859,68.1926814,2.452462382,167.2399858,22.00175219,0.175345242
4.24660045,5.914194815,37.80947443,20.70388622,1.656295511,34.29175379,18.59951608,0.17537108
4.777647999,7.454874006,42.52554551,27.53183808,2.826583639,77.82104308,21.28588474,0.175382574
6.491632122,6.398445193,50.02350074,48.6499083,3.588601639,174.5851407,14.44170444,0.17543152
4.058512422,6.192009038,41.60859929,22.64714683,3.148586668,71.30650459,23.6000119,0.175461967
15.5822601,16.41975304,40.80961304,84.5390586,2.578524534,217.9860367,7.084042796,0.175537926
4.23955905,7.803733785,38.16116665,20.93276901,3.931169545,82.29026404,22.67903955,0.175565404
4.626098084,6.629230041,53.03621293,38.62348897,3.946252425,152.418037,27.00856592,0.175575056
10.80145491,15.06239837,41.80682946,60.69514467,4.075892338,247.3868751,14.09441463,0.175713946
5.197618832,5.935658754,35.30813189,23.12983068,1.545558399,35.74850408,8.764652199,0.175776031
11.23615653,5.523068966,57.67541484,111.5703208,1.495727352,166.8787806,19.43180769,0.17581123
5.280617414,7.258388007,51.47929413,41.68091551,4.198666733,175.0042733,23.90609122,0.175842716
4.762374566,7.661480985,29.80161283,17.13811464,2.318267774,39.73073888,13.39058736,0.175876088
8.254370624,9.549990492,46.56585927,54.77894669,3.036740297,166.3494349,19.58351384,0.175877224
7.151033236,8.878565706,47.31408885,48.71557762,3.50090221,170.5484733,20.79696555,0.175888234
4.941549242,6.832455727,49.49224328,36.34335715,3.214982335,116.8432512,19.00530369,0.176096099
10.01800964,14.97453081,44.01668043,60.82071471,4.089847193,248.7474294,13.80684975,0.176097052
5.259103717,6.455454991,35.33815241,23.42945159,1.465248935,34.32997898,13.9667124,0.176152066
2.710376454,4.692688989,47.08344284,18.31562778,4.263795408,78.09408962,33.68888268,0.176198852
9.902442841,13.51437171,48.5759535,70.51378963,3.517974369,248.0657046,14.34488497,0.176307684
3.269229195,4.675066506,50.96110637,25.33105774,4.455298629,112.8574268,28.8097946,0.176366024
7.807169664,8.432604183,54.81894305,69.58715953,4.537127537,315.7258177,20.85366061,0.176396568
5.746351439,6.806713005,54.65636247,50.91120993,4.050578878,206.2198716,25.88280595,0.176450256
7.995816618,7.288016246,41.92535923,45.11720695,1.392906878,62.84406787,12.41221949,0.176495455
6.908920861,7.166555222,54.19306869,60.17414626,1.794941654,108.0090816,22.80253402,0.176715086
12.47093663,9.412201869,49.6900009,92.36296421,2.44639615,225.9564001,12.3860455,0.176750896
11.31260545,5.961363393,57.43645682,111.2994052,1.255033171,139.6844455,24.42798215,0.176761853
6.802047421,9.603330405,40.47858752,36.47453391,3.103289212,113.1910276,14.92317296,0.17682133
6.253510616,8.257265732,50.50834573,47.67911446,4.537354028,216.3370221,20.76385276,0.176926615
11.95297378,8.928608274,52.12133967,96.54789261,1.413843127,136.5035743,15.25392617,0.176951481
3.819144878,6.936596732,39.31792924,19.65336449,4.085006823,80.28412806,24.85084218,0.177031738
16.60217263,16.85276538,28.33112902,56.24071296,2.96598475,166.809097,5.204353751,0.17718317
13.1438481,8.77860318,43.4214609,78.15558949,1.214666153,94.93294919,11.76871163,0.177303581
13.58183035,6.669744544,44.22245794,83.05186496,1.206085932,100.167686,6.52297708,0.177313251
6.413282735,10.71254061,37.31956618,30.71895911,3.705962966,113.8433248,18.94654847,0.177411407
9.113099608,7.791479091,26.08360404,28.03072333,1.07157523,30.0370288,4.996844899,0.177416297
8.511894816,6.547262315,55.16475136,76.84931697,1.866790981,143.4616118,17.24878522,0.177436915
18.81157976,7.958041714,57.03077349,182.2210582,1.177992844,214.6551026,16.18638843,0.177438598
7.145567429,6.101521254,49.58211257,52.72035173,3.032475127,159.8731553,14.93388525,0.177454917
18.0164685,17.06569023,40.05390664,95.16839508,2.88239557,274.3129603,5.589586226,0.177478704
5.014507589,8.025226838,42.83245373,29.20904331,3.702952804,108.1597088,24.91266259,0.177596643
4.800914128,6.334180513,47.32208627,32.71482749,3.478131448,113.7864703,20.80135157,0.177609827
5.352782312,7.557568823,38.18549202,26.45239896,2.562209923,67.77659911,16.23454354,0.177734763
26.01993779,9.218668083,50.15545184,195.9145599,1.141530688,223.6424824,6.762201646,0.17790801
10.27575332,13.03530301,45.24869232,65.12739328,3.288712825,214.1852935,12.81916572,0.177915284
14.61860528,5.933398143,22.28876724,37.64997237,0.954072319,35.92079644,3.002695708,0.177972874
5.255022191,8.173895419,47.61569327,36.1795246,3.976721138,143.8758802,24.3820021,0.177984796
8.370855901,10.95307197,49.48894102,61.55751757,3.299553214,203.1123049,17.26199621,0.178088206
8.014660994,12.88880484,41.84773152,45.10043575,4.235074703,191.0037145,17.5964939,0.178249895
8.909060058,11.03824482,42.87243524,51.96713122,3.532051404,183.5505788,11.37902334,0.178476909
9.72381606,10.26657016,43.32887651,57.63262894,2.174474256,125.320668,9.728449389,0.178528508
16.1639821,9.911846096,41.53166261,89.95394766,1.013776055,91.19315822,8.948011273,0.178530184
10.50611036,8.365831698,37.44897063,50.55932035,2.002346145,101.2372602,6.208400672,0.178567455
5.32535472,8.422217834,50.94229429,41.23490933,4.403726009,181.5872427,30.21838647,0.178580939
4.951102901,7.384870614,49.018882,35.81029014,3.183769424,114.0117068,26.13207266,0.178624731
3.415412581,5.158159454,41.35467825,18.88909655,2.096561476,39.60215215,24.69181283,0.178774331
6.910639321,8.95297633,54.46530841,60.79585754,2.973167215,180.7562504,25.24663775,0.178805332
8.382864232,9.333609165,46.19885693,54.92271074,3.30141304,181.3225534,13.11498511,0.178897899
5.50999463,8.941760364,41.8378884,30.99535582,2.459187312,76.22338576,21.62628766,0.178987151
5.608904357,7.998765108,45.8767226,36.33715005,3.929363864,142.7818843,24.84908999,0.178992913
7.428290595,10.43195242,48.03379974,51.89751535,3.407213754,176.8259281,18.95187581,0.179009445
9.20113962,14.34680434,39.28366222,47.29143202,4.032470461,190.7013027,14.53043156,0.179015639
8.288290602,11.59006231,49.4050561,60.7699741,4.070008288,247.3342982,16.26725512,0.179118614
4.162769668,5.300332971,53.61500804,35.49585605,3.950511453,140.2267859,27.52819196,0.179200098
5.749886481,9.960399423,39.32058119,29.59177746,3.769274673,111.5395373,25.56180952,0.179288691
3.506312115,5.55941107,43.85984854,21.17100522,3.697855836,78.28732522,21.08233158,0.179304498
5.104450315,5.677401793,49.67492205,37.78470982,1.967450855,74.33955964,18.59165363,0.179352983
8.451483035,9.922551568,45.10970376,53.3059732,3.111618083,165.8678302,16.76677185,0.179444757
8.36010525,7.876835943,46.32491622,55.01538533,2.270407932,124.9073672,11.79376604,0.179582713
4.866444058,8.318446336,24.45136567,13.90330408,2.94148234,40.89632341,8.563618206,0.179827399
8.797318161,6.688021823,57.21280805,85.81241251,3.589255285,308.0026551,21.47234793,0.179937113
4.912915829,7.879420741,44.61247414,30.45399153,3.855848031,117.4259633,20.73885943,0.179950916
9.510057426,10.93667249,47.12387382,64.35612878,2.559905297,164.7455949,14.13765634,0.180035805
6.717651273,8.128008042,50.74478553,51.65072028,2.850610495,147.2360853,18.0467066,0.180038834
9.516594551,13.98569751,44.99686997,59.78799435,4.14615413,247.8902397,14.20123101,0.180140569
8.736498524,4.558909194,53.60316549,74.46371988,1.765201804,131.4434927,19.79764535,0.180186779
5.00643825,8.193158456,0.930648717,0.510987267,77.55466067,39.62944414,7.616005716,0.180267168
4.993050636,7.606563157,24.14765402,14.06481684,2.240068522,31.50615346,9.579507137,0.180317365
13.48654206,11.56714337,44.06591719,82.01957596,2.500567978,205.0955252,8.253125449,0.180462058
20.14795653,9.78604127,52.74019725,166.4195965,1.199951632,199.6954665,11.00102534,0.180679948
6.980183708,8.650923794,44.39915639,42.94745387,2.491552237,107.0058248,16.71872744,0.18068716
4.751642071,5.051556807,54.87355737,42.43835878,2.597679442,110.2412521,31.1198594,0.180712363
18.57770897,17.61109838,38.7033007,93.52715262,2.878724656,269.2389203,5.9846856,0.180727327
6.583882575,8.406033683,44.10671647,40.09754712,3.341629047,133.9911282,17.33465958,0.180741291
13.94800885,15.71874327,35.61950112,62.78771933,2.961029588,185.9162947,7.792120908,0.18118681
7.362579107,10.62995026,40.63469125,39.69861155,2.818765508,111.901077,16.56907795,0.181293423
5.669305535,8.58829107,0.87823814,0.546051252,60.20559084,32.87533828,8.663110184,0.181438193
7.490141037,9.589105229,46.94092625,50.36354967,3.558806685,179.2341372,17.31318364,0.181685876
5.635520686,9.296844387,45.18103166,35.63348732,4.334566666,154.4557263,22.36781323,0.181755614
8.875433029,8.171675557,30.4192611,32.74291694,0.869866896,28.48197952,7.648643294,0.181869535
9.138947223,13.44472362,38.71838337,46.03371227,4.024993165,185.2853773,13.93925404,0.181899573
10.32498847,7.008613025,37.04996396,48.97468151,1.124024329,55.04873353,6.660335838,0.181930136
8.730090031,10.24710023,52.73929594,72.10709583,4.215698636,303.9817855,20.56394026,0.182021685
6.756577359,6.819461642,42.35977388,38.71013686,2.737451861,105.9671362,11.51128069,0.182053159
5.127257644,6.401626376,50.08204303,38.5047881,1.907972953,73.46609427,29.2352404,0.182138301
7.745778855,9.365580466,41.63835308,43.26791029,2.920601275,126.368314,10.90307496,0.182267271
7.498375182,11.29762455,38.41169857,37.35750841,3.996408391,149.2958601,13.45986036,0.182291193
7.205806776,7.873291877,35.69638514,32.52935789,1.064469367,34.626505,7.868123544,0.18252028
6.533615386,8.850337567,53.16662162,54.80863267,4.395004686,240.8841974,23.92474138,0.182528655
5.244448279,6.110511497,45.14307294,33.11682036,3.298134541,109.2237291,14.67561036,0.182653802
6.141800923,6.857211295,47.20304231,41.67792726,1.631105036,67.98107704,22.60304993,0.182653903
5.091047495,7.347877846,33.06860112,20.82774099,3.288732218,68.49686283,15.63699438,0.182699623
5.006440095,8.193160813,23.26558684,13.52487028,2.972984848,40.20923442,8.157311909,0.182892115
4.762373834,7.661479864,29.15536804,16.69275444,2.355244228,39.31551355,13.68047667,0.182978817
12.08315855,16.24744779,39.20496331,61.93038393,4.053939135,251.0620071,12.85385861,0.183225004
6.137026175,7.285000913,34.58926529,26.59015116,2.258937995,60.06550277,8.066407014,0.183410261
14.70704119,18.47151958,43.54446469,87.82742394,3.030000847,266.117169,8.609383452,0.183920456
7.381576934,7.307064009,31.26703964,28.16283875,1.072816193,30.21354946,8.238405685,0.184011831
9.290447074,13.12878828,42.99662684,54.42783847,3.795374727,206.5740426,16.66070206,0.184025422
7.353613518,7.076780982,51.82069453,58.75861652,4.441809391,260.9945746,19.28600067,0.184099333
4.106544858,4.988232362,50.50228617,31.3030948,2.348879401,73.52719456,26.01368037,0.184415576
5.935766685,9.469227382,42.3134298,33.95229719,3.38152052,114.8103897,21.4028897,0.184421365
8.983708864,6.502450419,55.53271808,82.23044257,2.093178145,172.1229652,20.13079052,0.184489396
8.012073904,5.450997853,54.9512304,71.76480236,1.390430188,99.78394765,22.08508173,0.18451076
7.22843,6.27055789,48.1554788,50.71741381,2.494076572,126.4931136,15.82527337,0.184772357
10.63412849,7.841640324,47.79350883,73.67122726,1.38152247,101.7784558,12.15821854,0.184787598
16.43829603,16.17434127,41.30952151,90.76838242,3.14822863,285.7596203,8.016406741,0.184831001
13.04756291,9.003856893,49.16806164,94.86807725,2.460407506,233.4141293,10.67339063,0.184832193
52.49953945,8.066476885,36.87986082,247.4878881,1,247.4878881,5.437349818,0.184963641
4.581637556,7.334595059,44.3619799,28.15318808,4.106759499,115.6183726,21.74123599,0.184995624
12.19680926,18.00863317,47.64503843,84.05843124,3.51759095,295.6831771,12.12421029,0.185036587
8.51517406,10.90334516,41.17786535,46.80132766,2.829227209,132.4115896,12.18087621,0.185254572
