Radius,Coil_diameter,Pitch_angle,Pitch_length,index1,index2,index3,index4,type,shift
11.3780734939782,9.73551071171508,31.9903458495947,44.6555023932633,3,5,2,4,1,4
11.6011626549056,9.86439340391236,11.6593749727777,15.04136810119,4,4,1,3,1,3
10.4306817570024,12.7998507485301,31.4302587632775,40.052031741408,5,2,4,4,1,6
17.3607438602951,16.8415559314825,24.5406135911243,49.8043808057662,7,1,4,6,1,5
8.55075784240454,9.07489803287607,39.6914008275197,44.5905618058186,2,4,5,3,2,4
11.5925517678561,9.65771379160936,19.3249630289898,25.5431895987098,3,3,5,3,2,3
10.7813973105102,11.8820243393898,24.8545634808089,31.3792942577088,4,3,6,3,2,7
9.70825370995354,8.28639480771429,46.6980363278366,64.7258640181667,2,2,5,5,1,3
20.9810747192366,14.3330715883015,12.2043923396774,28.5127968625283,6,2,4,7,1,2
5.57140897628947,10.2437374653286,68.2035291001098,87.5373680148752,1,7,6,5,1,5
3.39219131234731,4.70173865980104,65.070954754512,45.855695942649,1,5,2,4,1,4
11.0406553531053,14.1077416247953,51.3801418615923,86.8371589382993,3,6,7,7,2,6
13.1612759328199,14.1363871951606,25.776639644645,39.9346102199831,5,3,7,4,2,7
10.5343645598773,10.2075402990219,27.4090257853312,34.3225372581406,3,6,5,3,1,7
4.11924302590274,6.62581278064669,70.8600828598026,74.5745931184905,1,1,6,5,1,2
5.56883486416199,7.40371276950435,39.7651517602883,29.1165505290223,3,2,1,3,2,4
12.5196629092228,8.86032433817292,34.216090632356,53.491866214438,2,4,5,4,2,2
17.6622168617238,18.422536053493,29.3428374546537,62.3854008099649,7,5,2,7,1,7
7.46748061267489,9.91051838450666,43.8629219047116,45.0932605641397,4,1,3,5,2,5
3.65418108229206,1.04469385666566,5.20845392915594,2.09293011520584,1,3,5,6,2,4
11.8689227131976,12.5319158080012,39.0467266598068,60.4901196520076,5,4,4,3,2,5
4.02172437621106,1.31402336607169,5.18445312519573,2.29276766776201,1,6,1,6,1,7
9.49553984984743,12.0693279298338,41.2795482175621,52.3768341548255,6,1,1,6,2,6
2.07895366900235,1.46039952066284,5.68420615929289,1.30016945967882,1,1,1,2,2,5
13.0941968016065,10.6789511195746,25.7279210335102,39.6448392249504,3,1,7,3,1,2
11.4645933763649,13.487741282782,21.9300763966823,29.0014815091077,5,3,6,3,1,7
15.7143784141456,14.0735255463218,17.0773238102684,30.3324974818443,6,5,3,5,2,5
3.97711120343275,5.15273347824187,53.6215026853306,33.9208006350173,2,1,5,4,2,7
17.1194901012253,11.9818891937496,18.5273419155612,36.0478081490117,5,4,2,6,1,2
3.77962367992956,5.4055782605611,57.2640800848871,36.9404683431638,2,4,1,4,1,5
17.3194514357499,11.7393240232473,26.2532351545409,53.6723765941944,4,4,2,7,2,2
3.15682808305912,3.72456155115103,55.2749225868724,28.6185141319103,1,1,5,2,1,6
12.2469082138465,9.11412949710129,27.3669519569038,39.8305878555897,2,6,5,3,2,3
8.8575545814549,8.07768995206219,33.5894899469076,36.9614877026202,3,3,2,4,2,4
16.2467053729097,8.32215056379876,7.962616760459,14.2786442533258,3,1,2,6,2,1
7.63363268732876,9.30602506651391,31.1963150667177,29.043529531796,4,3,1,3,1,6
7.03934172142441,10.6151243807554,46.4758491514943,46.568827674659,2,5,5,3,1,7
2.46052183787342,4.10561305251415,69.9281453725693,42.3105922306346,1,3,2,6,2,3
7.64816597850992,7.31987769452659,48.0500897458316,53.464232444097,1,2,6,2,1,2
16.5311638435432,12.432578879831,26.6111808048631,52.0387573356336,5,2,3,7,1,3
5.47823730730565,5.64886414020552,65.3922947288492,75.1547998385812,1,7,5,7,1,5
4.32716432002078,1.05916738886433,1.07363855207566,0.509529762394507,1,4,6,6,2,4
3.90440548864498,5.38137197767108,60.5687691602179,43.4820344472774,2,1,5,7,1,5
3.98323065114582,6.39195837525391,59.6636845074173,42.7669708162637,2,2,4,6,1,5
5.62345847704705,8.29974002745779,47.4959858438893,38.5540329076224,2,3,4,3,2,6
19.3948945282295,18.2712223346563,19.2598237084015,42.579459839892,7,5,4,6,1,6
9.93903357204809,11.322922813823,36.7505406486951,46.6336409385221,4,1,6,4,2,6
13.2758944587104,16.3758189607688,17.0994094399715,25.6608343833563,7,1,3,3,1,5
14.6360067510369,8.20213137543516,21.0657405328856,35.4215375911723,2,6,2,3,1,2
9.14520422334136,8.36828067290563,56.6383953730831,87.2714000464096,1,4,6,4,1,2
16.0466585038179,10.1818128481577,36.2532534256144,73.936113392595,3,5,3,7,1,2
12.5368452045841,7.86200617479465,13.5063021246672,18.9204850502912,3,2,3,4,1,1
11.7404410170405,15.4842177370178,47.8411414080761,81.4715568697282,4,7,4,7,1,7
20.9052758321103,8.77079770232202,20.8464401100993,50.0177035016799,2,2,6,5,1,1
9.88966462508627,10.6716161735016,30.9134098520315,37.208937485021,3,4,6,3,2,6
11.4200152014613,12.5935884054816,24.9575555003625,33.3947821279595,6,1,2,4,2,6
8.30985381364742,11.261174344142,35.7109257307972,37.5334799040728,5,2,1,4,2,6
3.02887108538976,3.062956121811,44.0004391960246,18.3782647287753,2,1,1,4,2,6
3.81794726732562,1.73966806316533,2.62641201925943,1.10040956593542,1,6,1,6,2,5
14.5771927759885,17.6932939462637,31.4682521671984,56.0573760040315,7,2,5,6,2,7
3.18775967373103,1.27199554362111,83.9598083190078,189.288532151154,1,4,1,6,2,5
6.06775254549211,10.6435882246373,61.2849375996244,69.5929573968254,2,6,5,6,1,6
13.6119027412435,11.9150744909999,30.5605298876131,50.5005071983006,4,2,6,5,1,4
8.11726620098635,10.3375834773955,41.4496846449933,45.0432280814536,4,2,1,5,1,5
15.4902057841338,17.3606950336266,28.5829191528055,53.0272233438321,7,3,2,6,1,7
5.09015276368913,7.64036157793843,55.4088911312345,46.3764842123851,2,4,4,5,2,7
19.0405289125447,9.54810856945564,34.6510743967681,82.6882703980617,1,7,6,3,1,2
16.859110846498,10.3787713843406,58.275006807987,171.346306173548,1,6,7,7,1,2
4.95805076924318,6.6939818544105,57.5153582538975,48.9283346465764,1,6,4,3,1,7
3.16395223311066,1.72200268075185,4.15266368650544,1.44336210526258,1,1,3,3,2,7
10.2653911880733,10.7604390550818,31.3149419336974,39.2392648997836,4,5,2,4,1,7
4.0435388521435,7.39825279246242,62.6007504553377,49.0153001988541,2,1,5,5,2,4
5.46737403785142,9.08286471512405,55.0133209480251,49.0847736987747,1,6,5,2,2,7
2.52358337813845,1.08233517893463,2.47589768139788,0.685611396907099,1,1,1,2,2,7
16.2051840294965,14.5306508052675,38.5905051808476,81.2543548970646,4,7,3,7,1,5
11.8956472741578,9.20003709990148,17.6587753525717,23.7941509838477,3,6,4,3,1,4
13.1148168802905,10.5782894580838,28.7673464303338,45.2401995634257,3,7,5,4,1,6
3.92365992066248,4.57798886735489,56.117093747498,36.7113110992714,2,4,1,6,1,5
13.8481920842209,8.96925610465084,41.1568244825353,76.0564187916981,2,3,5,6,2,2
9.38388803964942,6.10825530728555,60.7138129736154,105.126121812313,1,1,5,6,2,1
18.7914856893779,14.6180116319888,21.3713254421484,46.2031266218109,5,6,6,6,1,4
10.1972239019866,8.44239098920967,22.4580818873367,26.4841959820522,3,1,4,3,1,2
8.73228857228608,9.58569323465277,26.3852991903426,27.218466196467,4,1,2,3,1,3
8.54611048949377,8.57819767023115,28.924412117151,29.6720815381864,2,6,5,2,2,6
6.87294598443219,9.60676634424506,35.8428010681322,31.1943439881985,4,1,3,3,1,6
7.65881822720349,9.9620340776275,36.2334785712706,35.2630129332817,3,4,2,3,2,6
14.7261732345196,11.3023582618339,28.1403884810671,49.4888145268895,4,3,3,6,1,3
17.1278427790448,8.49229753815026,14.2722095235905,27.3757510400299,2,3,5,4,1,1
4.38324687006501,6.70375760310984,61.4207136901143,50.556792767251,2,1,7,5,2,6
11.3159888208309,12.8326795785518,43.0393748299369,66.3936562709695,4,4,4,7,2,5
13.4373416986202,12.7412087764558,33.9677888447845,56.8792531378343,5,6,1,6,2,5
21.5176152762357,13.1260854682267,9.59304885989935,22.8503556756535,5,4,4,7,1,2
3.77167533349145,2.57322428613428,47.0373648115159,25.4463884945135,2,2,2,7,2,7
5.82643773808778,10.2121284016091,55.2550839975344,52.7810609752001,1,6,6,2,1,7
3.16068925073796,2.09251756550784,1.26479967558425,0.438461366596847,1,1,4,3,1,6
6.52411969693758,9.70683805064636,52.4979503639549,53.4181874528497,2,4,5,4,2,5
4.57543413899586,5.11789304449219,59.896166256576,49.5857736906369,1,6,3,4,2,5
10.1567371788255,10.7463513898097,52.2027752788333,82.2801738335596,3,6,2,7,2,4
14.9527549692984,12.3382360295113,38.7732343317139,75.4662533466614,3,6,6,6,1,4
8.65387562627614,10.4860518397864,18.750881927866,18.4583867457261,4,2,4,2,1,5
9.20662156704264,11.9006247503901,38.5996748300029,46.1780435464329,5,1,3,5,2,6
5.3620958284948,9.2434433719742,40.9031725048123,29.1873612504148,4,1,2,3,1,7
5.02462826043708,9.21120324372901,58.6803147488948,51.8844653815605,3,2,5,7,1,7
9.57282449869985,9.45261254216992,37.1799687790355,45.6215531651079,2,5,5,3,2,5
5.31014304851039,4.94423651991056,50.7100934675262,40.7782455586543,2,3,5,6,2,9
19.6376715419469,13.8989778772762,16.3683659410575,36.2407936507627,6,2,3,7,1,3
2.82976302294564,2.20366423865288,6.87214036562412,2.14283595307397,1,1,4,4,2,5
7.55991441836838,13.5113875334246,55.3506530078577,68.7289501919486,3,6,5,6,1,8
12.4709366333984,9.4122018686852,49.690000904592,92.3629642055413,2,5,4,7,1,2
18.2282364501882,7.70611163341318,18.0682423627227,37.3643766422895,2,6,2,4,1,1
7.72854308949915,7.3684702296195,40.8560597582992,41.9987366066206,3,1,2,5,2,3
9.94986814443372,13.6377745914857,54.4272740399773,87.4105121755585,3,7,3,7,1,5
23.0427630135054,10.1110406537553,15.2230494653489,39.3989356853829,3,5,4,7,1,1
15.9337460876361,15.9188108953974,33.8090715725758,67.0438934041815,5,5,6,7,2,7
12.1674743349796,14.1957093523244,24.0871180274485,34.1773336055682,7,2,1,4,2,6
4.66442037126278,4.55410881652652,52.7145332132851,38.4917350172891,2,2,5,6,2,7
16.9071613281124,13.1886368002282,33.348637592535,69.9097715674409,4,4,6,7,1,4
14.808159766714,16.0005439724791,17.2158082434033,28.8295708532392,7,6,3,4,2,8
13.337157032876,10.3713781655506,32.1268340771899,52.622240710655,5,5,1,4,2,3
23.8327207901594,19.1463024471088,6.36653874827312,16.7080907960756,7,5,7,7,2,3
12.8566961285713,14.8635934982406,15.0060603693207,21.6543630500007,6,3,4,3,2,7
4.12060625759047,7.20527582639557,45.0000317325287,25.890561372656,1,5,2,1,1,7
11.198418725739,12.6125323287851,19.0156309339225,24.2489633387013,5,4,3,3,2,6
5.07347975438293,8.90741684805796,51.3188639314174,39.8166239641239,2,3,5,3,2,7
11.2575939993569,12.052441323195,17.1364663987037,21.8097704299481,5,4,3,3,2,5
11.1660867706403,11.5978469781035,35.24649107872,49.5767484395608,4,4,2,5,1,5
2.28666481242023,3.10047743133831,42.5740815637568,13.1996391774167,1,1,2,1,1,5
11.2514407446552,8.86416668795391,22.1851612166458,28.8286931908346,3,7,3,3,1,4
20.0356795755305,18.7070421961488,24.4774190069922,57.3105081880472,7,7,5,7,1,7
9.66136423491333,8.49083926264852,34.5476832147581,41.7952263765868,2,3,5,3,1,3
14.4894427827789,15.724097922196,16.3286476776664,26.6713355458611,7,2,3,4,2,4
9.56683597278698,11.9504483924908,56.4848795758187,90.7645585195675,2,7,5,6,1,5
12.6538242527128,13.5152013296071,16.6941994288426,23.844266542711,5,3,6,3,2,6
6.49205587580074,7.63929453783483,27.1744312487609,20.9406126654925,3,1,3,2,1,5
4.77072155710912,4.25996869495557,53.5925439348697,40.6464700799202,2,5,2,7,1,7
14.3536727520171,9.92423622516979,34.7079798799794,62.4668761118855,2,7,4,4,2,4
3.13471045148694,1.01323895323128,3.82138908647271,1.3155899832049,1,1,3,6,1,7
7.70223213074182,8.0864357352213,45.7258264027283,49.636481251444,2,3,4,4,2,4
11.7162435042533,10.0757840256375,23.7275654288425,32.3571206198522,3,6,6,3,2,5
10.3735890438704,8.60468210770729,24.9882810277471,30.3773231702641,3,7,3,3,1,5
3.21370515661321,2.33529076623365,3.08069342785336,1.08675225197527,1,5,1,7,1,3
6.53105647488608,7.07638486893025,53.9553128888007,56.3884477139726,2,6,5,7,2,9
2.68087518792075,1.91738679904335,7.4536229164405,2.20374273492244,1,2,2,7,2,5
6.62588975997159,11.7234661958721,58.4948837240013,67.9231336308489,2,6,5,5,2,6
9.29303592872711,6.15820951891847,41.0141133147377,50.7827935702788,1,1,5,2,1,2
5.14037809749489,9.50046302738927,65.9363910248538,72.3261757424424,2,2,7,7,1,5
14.5216525554219,17.1620898971863,34.9429324804262,63.7531586507189,7,1,5,7,2,7
14.3950758448662,13.7035674908748,33.4007194160143,59.640390746514,4,6,5,6,2,5
10.1670694651375,10.3108127218156,29.7968007244603,36.5805898595107,4,4,2,4,2,5
4.18429413641632,6.88717201996646,52.8364823661283,34.6825465513172,2,1,4,3,2,5
15.0429709738213,12.758179608715,12.1358706002724,20.3247567634848,5,2,5,4,1,2
6.0311853629703,3.50989963885307,32.9152638245927,24.5297336399285,1,1,2,2,1,1
10.5239630763811,10.3228278531635,33.3238879121595,43.4748310652268,4,2,3,5,2,3
8.83726957195447,10.4780690226284,27.5200297162261,28.9297871812519,4,3,3,3,1,6
18.7616547225492,11.7047092953672,22.1710847270439,48.0377571197556,3,6,7,5,1,3
5.24870905904586,9.01726811714902,55.2673644672852,47.569248520965,3,4,2,6,2,7
6.30843094498965,8.29898342635535,56.3147247708749,59.4663370011863,2,3,3,6,1,3
9.59651738483628,9.4443507339256,20.6475136075287,22.7211228159948,4,2,1,3,1,4
7.78314400012245,13.3417492659738,52.6642164690542,64.1111775916511,4,6,1,6,2,7
13.0021192962669,14.0741593998862,35.2335917601474,57.7010495474181,5,4,2,6,1,5
2.10068738606099,2.81612050733176,5.46957858295266,1.26384724931272,1,1,1,5,1,4
14.1492576424133,11.904681577522,31.0178738794632,53.4557094770197,5,2,1,7,2,2
4.26040459216506,8.14499257593436,54.7254585082309,37.8427323613347,3,1,3,5,1,5
2.4897290635027,1.52332081114125,3.99411908584158,1.09228162091734,1,3,1,5,2,4
5.01442852094461,9.18813898369826,47.878191238733,34.8423569065837,3,1,5,3,1,7
3.88474616555062,5.88177655679471,59.5865911306186,41.5811187119094,1,3,3,3,2,3
2.80407955223416,1.82332920416144,85.7090418640381,234.814842563194,1,3,2,7,2,5
11.7228935174618,10.15545186861,31.2240622914767,44.6506227950904,3,6,3,4,2,4
4.2885736172869,2.35327970904081,0.890609876764662,0.418882862198114,1,3,5,6,2,7
12.2402589614709,11.3009506049531,0.437431340204328,0.58717313275492,4,6,6,3,2,5
12.0078943642778,11.1594394405826,0.43448082645865,0.572140953152061,4,6,6,3,1,6
2.89783891760912,2.29745414739807,43.2885829272601,17.151180994897,1,1,3,2,1,7
10.8544725285215,8.43129847247509,13.2753211296275,16.0909391235241,3,3,3,3,1,1
7.9109940716644,13.4175790054124,57.2042397836436,77.1415251023159,3,5,7,7,1,7
7.068520394582,8.81215532312823,43.3656022570739,41.9486406014025,2,4,4,3,2,5
15.4269397189942,10.2458569036076,24.3398713917283,43.8469475864072,4,1,2,7,2,2
3.12508327203655,1.99064618840856,3.30353020150945,1.13338833724218,1,5,1,6,1,5
2.52408056643775,2.37147760183292,7.81621129904517,2.17702080703994,1,4,1,7,2,3
3.78515606616079,2.04770245867518,2.67764111676444,1.11226872913801,1,1,7,7,2,5
6.76680452264092,5.04722782537835,0.273974113214062,0.20330764362742,1,2,3,1,1,1
12.046511091613,9.14877662224944,6.67374216686435,8.85642103845783,2,3,6,2,1,2
3.09548704735229,2.86590061700484,61.0853247684959,35.2114233592305,1,2,4,5,2,4
3.75284140686721,6.21374533294459,60.6176402022127,41.8775414168315,2,1,5,5,1,5
10.5839456605506,10.4022487638457,28.5859520819235,36.2363144278688,3,6,6,3,2,7
13.3690208778933,13.052082990924,28.1127562079539,44.8758782616241,5,4,1,5,1,5
5.23491329016795,7.95558487250838,54.2676321630915,45.7194395274047,3,4,2,6,1,7
6.52078391281769,9.03919102606925,55.4285884363047,59.4547172129087,3,1,4,7,2,4
4.24660045042911,5.91419481520197,37.8094744314959,20.7038862182564,1,3,3,1,2,5
4.92785148145462,6.79475513088593,58.6752779140429,50.8750733867524,1,1,6,2,1,3
10.1561576287248,9.14904942486474,14.6407895944454,16.6705674649485,4,2,2,3,2,2
4.77104736439537,7.61557996781745,56.4521029854245,45.2087142377067,3,2,1,6,2,3
16.4917362048778,14.2072401484353,14.8315091311742,27.4387243889282,6,3,3,5,1,3
6.71765138946214,8.12800813059958,50.744782383633,51.6507153958636,2,2,5,4,2,3
3.52718918024685,4.51779352208513,50.5578617986693,26.9400201112481,2,1,3,4,2,6
7.80120577884157,8.83130042470281,47.8196902821478,54.0949285060989,2,3,5,4,2,4
5.55975469180226,6.88036314772598,46.8375387925337,37.2487089619619,3,3,2,6,2,9
8.01469436784347,8.93223329102675,28.0938056236545,26.8815702791469,4,1,2,3,2,5
12.8556983521647,9.22215407021569,46.4589007315268,84.9966206921551,2,4,4,7,2,2
3.1496781540822,5.55478470387961,62.9006881964902,38.6742188837631,2,3,1,5,2,4
9.12522733489635,10.1277452463165,33.6044298316919,38.1000013718854,4,3,1,4,1,5
22.268043525004,17.9595847234863,13.233211460635,32.9021640760172,7,7,5,7,2,4
7.59200473772163,7.60868732389914,43.1595148356159,44.7317463959013,2,1,5,3,2,3
6.1949688166454,11.8009558812025,58.2551563541815,62.913357090946,3,5,3,7,1,6
14.2490566972106,11.8400055327852,28.4635706857893,48.536852951373,5,4,1,6,2,3
20.1998658019927,15.3160704918243,22.870027668764,53.5346725199462,6,7,4,6,1,4
21.6193553866057,17.9599805574234,15.6316362606336,38.0076308237641,7,2,5,7,2,2
6.12551310288285,10.2516012177324,54.4730863609646,53.9042359626578,1,6,6,2,2,7
2.91873639004816,2.09296630897354,1.2477805791083,0.399446846308404,1,3,2,6,1,5
6.1242241272464,10.9390823441192,55.3221932847875,55.6176677797919,2,5,5,4,1,7
8.83542389215151,9.01487874175841,37.1044250728715,41.9921067217003,4,1,2,5,2,4
3.11914572981768,2.45136375113723,61.2631651021598,35.7422207589298,1,2,4,7,2,4
11.7281391925693,6.78204734684135,15.690294567765,20.6998769455285,2,4,2,3,2,1
3.33195541671198,3.49104378963244,45.8751629327188,21.5848161677483,2,1,2,4,2,7
3.65528829994233,1.95205787499448,2.78225281143948,1.11613572422503,1,2,5,7,2,5
11.8497188444704,7.88428741360634,18.2427744098701,24.540830477559,3,1,3,4,1,2
11.9350252858832,10.8875588941837,36.1915003702649,54.8672836796998,5,1,1,7,2,3
5.51724467628577,5.82097084600123,62.2277530669631,65.8269419041413,1,7,5,5,1,6
4.92258974441518,3.62726288320525,61.698926609063,57.4398180697386,1,7,3,7,1,5
7.13273562861837,9.90202189887254,51.1309115989529,55.6028050886028,1,6,6,2,2,6
3.95773426137371,7.14380177117839,46.2995781174907,26.0216314942381,3,1,2,3,1,7
8.13322130434013,6.93859094104543,49.2854901109166,59.381754927158,2,5,1,4,2,3
6.29541353884575,11.3673873395228,50.580298967253,48.1216042443579,5,2,1,6,2,7
8.16875816263149,11.9398141403793,53.9819059896688,70.597037930772,3,6,2,6,1,5
5.01922637267627,7.26314393717859,58.0928869137567,50.6518568565609,1,5,6,3,1,7
12.0742400157236,8.07593570415733,30.4289698614335,44.5611252783691,2,6,2,3,1,3
9.60002250907565,9.18346704421461,20.0912176365014,22.0630337861732,4,1,2,3,1,2
2.77756271678135,4.91258575812602,69.9271753195601,47.7598489843853,1,2,3,6,1,2
10.165713250966,15.2835781464455,44.6253267858634,63.0431077936011,6,1,4,7,1,7
4.52683968127004,8.28914457240479,66.7247431937841,66.1224304555862,2,1,6,7,2,4
15.5765119391959,16.6824353367015,16.9087150018661,29.7514747186977,7,1,4,4,1,5
8.14104455797109,9.12632342403134,39.6431870686757,42.3813427239259,3,2,4,4,2,4
12.2884340935196,13.0702972346935,0.372098998540515,0.501439321848434,5,4,5,3,1,6
20.3727119718892,12.3877817715905,11.840080730014,26.8352141634249,5,2,4,7,1,2
5.01298549107355,4.05649760654978,41.8759598563169,28.2372593644277,1,2,2,2,1,1
17.6074688120462,12.1308675268998,25.6845145604152,53.206278411655,5,4,1,7,1,3
3.17893753431092,5.3739413302489,58.5284660259839,32.6307454902814,2,3,1,4,1,5
8.80599530308176,8.29707349411512,27.1571649758967,28.3833328462722,3,4,2,3,1,5
18.0033462105416,9.9537186721558,21.9078199441074,45.491224062827,2,6,6,4,1,2
8.70434339213424,11.2515886305535,40.4411331389683,46.6134349275452,4,1,6,4,2,7
11.272311611472,11.0648503005615,17.4424730078427,22.2532025930622,4,3,4,3,1,3
13.944804053474,7.86963090895098,23.3910185408724,37.8992970971592,2,3,4,4,1,2
3.74889599757651,6.22396607075421,59.8001337198775,40.4717735647124,2,2,3,7,1,5
3.46490216160919,6.44240220929975,65.4255627774505,47.6072690634419,2,3,1,6,2,3
4.42343128129054,6.94985828632448,51.0641031591339,34.4004147212052,2,2,5,3,2,7
16.4428348773635,17.1253427482829,13.9693236073351,25.7001731759065,7,2,5,4,1,4
10.3480693717604,8.05317966378519,31.7488599373314,40.2330883133757,2,2,5,3,1,3
1.95366409929256,2.32725027820884,66.7999019966701,28.6401304178766,1,2,1,6,1,2
8.74853470803655,8.97655782374998,29.8858054631497,31.590265841858,2,6,6,2,2,7
12.3938551549689,11.8575744652149,43.7019803345868,74.4220984131191,4,5,1,7,1,4
18.3574407388924,12.3771905553679,25.9915940946421,56.2356923860839,4,2,7,6,1,2
3.92281264520616,3.09148369838721,45.5730095735206,25.1457555196963,2,2,2,6,2,7
2.79266708688877,1.11370297044927,4.38143685299677,1.34443764085745,1,1,1,3,2,7
3.07100201643073,4.10399685816002,39.785081850867,16.06804039241,2,1,1,2,2,7
3.89748912310915,4.34419513650927,57.6199450276179,38.6176396568399,2,1,5,6,2,6
11.0723716815957,11.5949633399846,32.2897583213442,43.9627750086474,4,2,6,4,1,5
11.2656326611506,8.75385189924185,38.0441540728502,55.3904651947032,2,5,3,4,1,3
8.59165268606875,8.46139430116547,30.9960583999257,32.4311720458148,3,1,4,3,1,3
11.0692705196388,12.4318338923715,33.7289799551065,46.4351112798934,4,3,7,4,1,7
3.22344592240911,3.5940265555517,56.8983016010987,31.0668055957254,2,1,3,6,2,5
10.3788677489892,8.08915271778945,29.1510998626087,36.3729440297376,2,4,4,3,1,3
11.8036939939589,7.37990197103528,35.840470547786,53.5690139812019,1,2,6,2,1,1
7.55177256896025,8.71238719060694,19.1426090688051,16.4702818524434,4,1,2,2,1,5
3.13786864844865,2.97252572346176,57.3387665060066,30.7562848968145,1,1,5,3,2,5
9.79043075237446,8.2562534077461,19.4814094872421,21.7611762122321,3,3,3,3,2,3
3.84999833789993,6.15700482606031,53.2487259623991,32.3931749401266,2,1,5,3,2,7
12.0831585503719,16.2474477893802,39.2049633106303,61.930383931631,7,1,1,7,1,6
10.6235643323063,11.3442473046755,39.7501860455139,55.5156087214119,4,1,6,5,1,4
2.39752886300869,1.97099281556008,45.8190105217512,15.5010596873942,1,2,1,2,1,5
12.5932828763424,15.872732166921,37.9613560823971,61.7340534918004,7,1,3,7,2,7
5.87908718181788,6.65220665967463,61.2507490907009,67.3337121943136,1,1,6,3,1,2
12.9923486364333,11.7803173873406,18.559112195206,27.4078140882582,5,6,3,4,2,5
11.1218399313231,9.51960840325218,21.9228689065757,28.1242181176209,3,2,5,3,1,3
4.25107965738441,4.45235883709142,63.1584498525865,52.7823028847416,1,5,4,6,1,5
18.0113677269288,11.5096023917544,12.1516368011863,24.367979612418,5,4,2,6,1,1
6.16786419037344,7.88280940087472,47.4688790680304,42.2462966423222,3,1,2,5,1,3
5.00426092580702,8.66296229861135,70.9953702559986,91.292263150208,1,3,7,6,2,3
2.9926515438074,2.5156474775623,6.62046078535408,2.18243079871946,1,4,2,7,2,4
6.37518263968534,9.00204457283481,42.5725929793002,36.7984506954392,3,1,5,3,2,6
15.8039269581923,15.7643690593987,15.4695845637899,27.4812917998244,6,3,7,4,2,5
4.74226046216578,8.80706013973126,62.6615851144887,57.634818149272,2,3,5,6,2,5
21.1339105699023,15.8098656413102,11.1418436912215,26.1527479118392,6,1,7,6,2,2
9.55769746001385,10.1967692627899,26.0887286430772,29.4049078711155,4,1,4,3,2,5
20.2987976317342,8.45884240374386,21.7113121630449,50.7839418796612,2,7,2,4,2,2
13.4373922170019,10.1524216210817,27.3970192679581,43.7585886079139,3,2,6,4,1,2
5.9464900366516,8.25438115206801,54.979503790972,53.3191437802833,3,2,1,7,1,3
12.9379926966395,14.3436531095699,33.8574867401742,54.5383152933441,6,4,4,3,2,5
9.66013956390172,11.954071795963,29.7095152620542,34.6340028868967,4,3,6,3,1,7
3.4156392261467,5.82792867138737,67.2081087535242,51.0741582204741,1,5,2,4,2,4
3.68164239116595,3.24933590933877,3.24153530403935,1.31012671039751,2,1,1,3,2,9
7.53278530415365,12.7551548714733,39.0180150116528,38.3516322914582,5,2,1,4,2,8
3.76296198162094,2.96422386017149,45.6480322743808,24.1843564832579,2,2,2,7,1,8
4.17490317795518,7.632147337512,57.4513702891338,41.0984875938371,1,3,6,2,1,6
11.2272811226152,13.5549131821556,22.482234836833,29.1942816021817,5,3,5,3,2,8
22.6945687781742,15.0574498851655,15.7355033756253,40.1767730949798,6,1,7,7,1,2
14.9450311264255,8.73835226527072,39.4260375885696,77.2037929354508,1,5,6,3,1,2
8.9450596622152,10.9085030595305,27.7725788510049,29.598359800269,4,3,2,3,2,7
4.34057752283828,4.67127318785691,31.6506494549479,16.8114998179635,1,3,2,1,1,3
4.92559016603637,7.81364436353356,49.2646650467291,35.9359774111319,2,3,5,3,1,9
15.4216540962068,8.84771110317146,26.6131530406212,48.5502836940317,3,2,4,6,1,1
6.91063932098634,8.95297632971567,54.4653084085557,60.7958575439378,2,3,5,5,2,4
11.2605353106991,14.3828275004826,40.8351685971681,61.147339590693,6,1,2,7,1,5
5.33254888684195,4.69506378286052,52.264926171667,43.2961101382981,2,2,7,6,2,9
5.35999578280415,9.58257225602818,41.0037492237443,29.2795747981311,4,1,2,3,2,9
3.55455167544945,4.97896331186054,62.728531017657,43.3240714380102,1,4,3,4,1,4
10.8148100016313,11.7916955040667,50.6754990545983,82.9480613477502,2,7,5,5,2,5
3.77713199789282,4.43144845384449,58.9080762139752,39.3542236740736,1,6,1,2,2,5
5.80124915705043,10.6093087163323,53.5776032584762,49.3995760797095,4,1,3,7,1,6
11.7099757837498,13.9878175880798,31.9482693130159,45.8830390888125,6,4,1,5,2,7
2.69433783585221,3.59744395745117,64.6012971079919,35.6545246943021,1,1,4,4,1,3
7.17535157038571,11.514408367415,41.277748797241,39.5763062793337,3,4,5,3,2,9
4.00811592496973,2.00217446518461,5.29334355156892,2.33327355302772,1,4,3,6,1,7
15.1454635014571,15.8466458121769,15.4505633967866,26.30228766242,7,1,4,4,2,5
18.7935111472638,16.9971213954456,25.6606415904754,56.7296944603359,7,5,1,7,1,5
23.8696988947048,15.6286017368491,9.11486657211955,24.0624569319877,6,2,7,7,1,2
3.49207413397019,3.28650361708685,69.7650721107644,59.5228432143195,1,6,1,7,1,3
2.91665063721417,4.44925284401239,43.1738874751641,17.1934142676967,2,1,1,2,1,6
3.40499779247768,2.47282976119457,3.02974048781859,1.13236009070532,1,4,2,4,1,5
3.584942751704,3.31098878070336,48.3838633869957,25.3559728409051,2,2,2,6,1,7
10.7340940400327,11.6966028829268,18.7653480092844,22.9144056873646,5,4,2,3,2,6
